Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	287999	-3.4173298	2.110025	11.428234	-13.518999	-3.4212444	2.1255302	14.486065	-13.510951	3.2303214	0.034028824	4663.442652225494
73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	291999	-3.5663402	2.157701	11.944284	-13.774397	-3.576067	2.1994243	14.118244	-15.4802475	3.3727014	0.060254455	4727.678907871246
74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	295999	-3.653824	2.1281447	9.497581	-14.122842	-3.657876	2.1480937	9.03564	-15.34928	3.4575596	0.038662747	4792.814450502396
75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	299999	-3.7517006	2.0754914	12.367516	-13.920887	-3.751087	2.0744357	14.77102	-13.958343	3.5525005	0.02563483	4857.265423536301
76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	303999	-3.8315003	2.0979843	13.067982	-12.552627	-3.8320522	2.1003547	13.32141	-13.11664	3.6205068	0.026920525	4921.805758476257
77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	307999	-3.8804302	2.1412442	11.970803	-12.045796	-3.88037	2.1416125	12.019805	-13.082663	3.6732907	0.026396248	4987.797988653183
78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	311999	-3.90071	2.064955	10.074062	-12.158627	-3.9009132	2.0679536	12.472532	-13.356513	3.7026026	0.02435466	5051.812667608261
79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	315999	-3.91802	1.9534764	10.576435	-11.535412	-3.917722	1.9524089	9.170968	-11.675621	3.7333922	0.021431332	5117.7414491176605
80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	319999	-3.902193	1.8997513	3.523591	-11.477163	-3.901955	1.8987074	4.1944184	-11.850403	3.7273223	0.020285828	5181.635715484619
81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	323999	-3.8615665	1.8709595	9.9318075	-11.291242	-3.8612258	1.8701527	11.924733	-11.478845	3.685183	0.019930076	5247.254252433777
