Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
90	17.25	1.7853571	19.0	15.0	75.5	36.121323	128.0	40.0	16.2	2.0396078	19.0	13.0	87.4	45.681946	156.0	0.0	1000.0	1000.0	359999	24.488054	24.488073	-24.222445	0.31923154	1.6635317	0.10000002	9584.577919721603
91	16.75	1.7853571	19.0	15.0	74.25	27.068201	117.0	43.0	18.8	2.8213472	25.0	15.0	46.8	38.07046	122.0	0.0	1000.0	1000.0	363999	24.516825	24.516806	-24.251226	0.32154313	1.6602114	0.10000002	9692.295766592026
92	14.75	1.299038	16.0	13.0	69.25	16.452583	88.0	45.0	17.9	1.7578397	21.0	16.0	52.1	35.263153	125.0	0.0	1000.0	1000.0	367999	24.538675	24.538738	-24.273174	0.31932142	1.6559837	0.10000002	9797.757010936737
93	16.5	2.598076	19.0	13.0	67.25	59.69244	161.0	13.0	16.9	1.7	20.0	15.0	45.8	38.50922	131.0	0.0	1000.0	1000.0	371999	24.556835	24.556858	-24.29354	0.31296825	1.6549739	0.10000002	9904.266987800598
94	16.0	1.2247449	17.0	14.0	90.25	31.355822	114.0	37.0	17.9	2.343075	22.0	14.0	44.6	44.97377	128.0	0.0	1000.0	1000.0	375999	24.569805	24.569815	-24.304798	0.31965312	1.6548012	0.10000002	10009.377667665482
95	18.25	1.299038	20.0	17.0	60.5	5.545268	70.0	56.0	17.4	2.4979992	24.0	14.0	28.9	24.402664	76.0	0.0	1000.0	1000.0	379999	24.577114	24.577135	-24.311148	0.32386938	1.6586083	0.10000002	10115.237772464752
96	15.0	1.7320508	18.0	14.0	97.0	40.08117	146.0	37.0	18.3	1.7916473	21.0	16.0	30.7	38.244087	101.0	0.0	1000.0	1000.0	383999	24.597805	24.597815	-24.331587	0.31982648	1.6730407	0.10000002	10221.952323436737
97	17.75	1.9202864	21.0	16.0	61.75	32.698433	116.0	36.0	18.6	1.4282857	21.0	16.0	34.8	31.028374	99.0	6.0	1000.0	1000.0	387999	24.620955	24.620977	-24.354797	0.31757396	1.6758987	0.10000002	10329.205485105515
98	15.75	1.299038	17.0	14.0	71.0	12.429803	84.0	51.0	17.8	1.6	21.0	16.0	43.8	35.2528	133.0	5.0	1000.0	1000.0	391999	24.66194	24.662004	-24.396397	0.3148355	1.6717086	0.10000002	10434.897507667542
99	17.5	3.5	23.0	14.0	56.5	36.0867	99.0	0.0	16.5	1.2041595	19.0	15.0	82.3	35.595085	146.0	20.0	1000.0	1000.0	395999	24.699915	24.699852	-24.433775	0.31744418	1.6742078	0.10000002	10541.222275018692
100	16.25	0.4330127	17.0	16.0	116.25	38.66119	153.0	56.0	17.4	2.154066	20.0	13.0	58.0	34.57456	111.0	0.0	1000.0	1000.0	399999	24.723698	24.72376	-24.456284	0.31863654	1.6745081	0.10000002	10647.69711136818
101	14.75	2.046338	18.0	13.0	91.75	38.094456	148.0	52.0	17.4	1.8547237	20.0	14.0	47.4	20.876781	81.0	10.0	1000.0	1000.0	403999	24.734695	24.734678	-24.467	0.31681672	1.6693848	0.10000002	10753.756885051727
