Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	mmd_entropy	alpha	Time
71	14.5	9.069179	26.0	1.0	31.0	27.248854	72.0	3.0	8.5	6.4536815	20.0	1.0	47.9	53.330013	196.0	0.0	1000.0	1000.0	283999	13.276377	13.276527	-12.996008	1.9547443	2.678118	0.10000002	8884.179906845093
72	7.5	5.315073	15.0	2.0	161.25	147.99725	409.0	28.0	9.3	8.989439	23.0	0.0	170.3	170.4952	607.0	0.0	1000.0	1000.0	287999	13.3628235	13.363075	-13.080398	2.0226765	2.697935	0.10000002	9010.389916658401
73	9.75	2.8613808	13.0	6.0	191.5	94.18466	313.0	81.0	10.6	7.255343	22.0	1.0	40.1	49.133385	173.0	0.0	1000.0	1000.0	291999	13.390843	13.390882	-13.103449	2.0041924	2.7426195	0.10000002	9136.487195253372
74	13.0	6.9641943	22.0	3.0	50.0	62.301685	153.0	0.0	8.7	7.707788	24.0	0.0	43.7	101.34697	346.0	0.0	1000.0	1000.0	295999	13.461294	13.4613285	-13.173947	2.0520792	2.7614205	0.10000002	9262.775995016098
75	15.25	8.55497	27.0	3.0	110.25	82.53295	211.0	9.0	4.6	3.9799497	14.0	1.0	53.3	100.35144	346.0	0.0	1000.0	1000.0	299999	13.444141	13.444266	-13.15309	2.0552437	2.7035244	0.10000002	9388.999131441116
76	16.0	4.84768	21.0	9.0	31.75	15.039532	54.0	14.0	7.9	6.0241184	19.0	1.0	38.8	41.14073	115.0	0.0	1000.0	1000.0	303999	13.379249	13.379302	-13.084851	2.0518246	2.694186	0.10000002	9515.040400505066
77	16.0	1.8708287	19.0	14.0	99.25	59.027008	155.0	0.0	6.0	3.3166249	11.0	0.0	124.3	140.29616	445.0	8.0	1000.0	1000.0	307999	13.345071	13.345045	-13.051367	2.0514894	2.728961	0.10000002	9641.305733442307
78	17.5	7.0887237	25.0	6.0	121.0	89.6995	271.0	33.0	9.0	5.347897	19.0	2.0	94.1	111.52976	309.0	4.0	1000.0	1000.0	311999	13.385764	13.385949	-13.088833	2.0832388	2.728399	0.10000002	9767.559679985046
79	12.5	8.381527	24.0	4.0	153.25	90.14259	304.0	72.0	9.1	8.431488	22.0	0.0	149.1	106.21436	357.0	16.0	1000.0	1000.0	315999	13.439465	13.439467	-13.147779	2.1237712	2.6992934	0.10000002	9893.504327058792
80	15.75	8.377798	26.0	7.0	169.75	83.08843	260.0	63.0	11.0	7.2525854	23.0	0.0	45.7	54.624264	172.0	0.0	1000.0	1000.0	319999	13.500822	13.500893	-13.202583	2.1451514	2.6957784	0.10000002	10019.989541053772
81	7.0	4.6368093	13.0	0.0	87.75	78.09089	216.0	16.0	10.5	6.232977	22.0	1.0	68.9	75.56778	213.0	0.0	1000.0	1000.0	323999	13.595789	13.596054	-13.300321	2.160652	2.7552414	0.10000002	10145.596976995468
82	15.75	5.629165	25.0	10.0	88.25	63.211452	183.0	7.0	9.4	6.545227	26.0	2.0	77.7	121.78427	427.0	0.0	1000.0	1000.0	327999	13.655164	13.65491	-13.357562	2.1968694	2.7236986	0.10000002	10272.46389913559
83	13.0	7.5828753	21.0	2.0	76.75	35.541348	119.0	25.0	10.1	8.227393	26.0	1.0	97.3	75.18517	210.0	0.0	1000.0	1000.0	331999	13.69303	13.69302	-13.39203	2.1920078	2.728753	0.10000002	10398.26234960556
84	5.25	3.269174	9.0	2.0	38.75	40.01484	103.0	0.0	10.4	9.243376	28.0	2.0	100.6	106.48211	299.0	0.0	1000.0	1000.0	335999	13.666011	13.66594	-13.3639345	2.1439354	2.6639624	0.10000002	10524.855756282806
85	3.75	1.7853571	6.0	1.0	126.25	28.119165	167.0	95.0	5.8	5.1341987	19.0	2.0	88.1	97.41606	271.0	0.0	1000.0	1000.0	339999	13.487565	13.487807	-13.183396	2.192766	2.6596038	0.10000002	10651.420070648193
86	7.0	3.535534	10.0	1.0	43.75	31.115711	88.0	0.0	9.0	7.8740077	27.0	0.0	85.1	73.40089	207.0	0.0	1000.0	1000.0	343999	13.309523	13.309269	-13.003994	2.2099547	2.7024734	0.10000002	10777.405780553818
87	12.75	6.832825	21.0	2.0	63.5	34.10645	98.0	15.0	10.8	7.972453	23.0	1.0	75.5	82.95933	263.0	0.0	1000.0	1000.0	347999	13.21031	13.210365	-12.906686	2.2818077	2.7378626	0.10000002	10903.462982654572
88	11.25	6.3786755	22.0	6.0	45.0	26.776855	70.0	0.0	12.1	8.227393	24.0	1.0	66.7	67.87791	230.0	0.0	1000.0	1000.0	351999	13.272325	13.27222	-12.967619	2.3217373	2.7712922	0.10000002	11029.873454332352
89	14.0	9.721111	29.0	4.0	132.75	106.182335	310.0	38.0	8.9	8.630759	30.0	1.0	192.1	212.81375	753.0	1.0	1000.0	1000.0	355999	13.415969	13.415776	-13.1101675	2.3318985	2.7798636	0.10000002	11156.246280908585
90	9.5	5.2201533	18.0	4.0	70.5	55.22907	160.0	12.0	12.5	7.9151754	25.0	1.0	160.6	236.68005	795.0	0.0	1000.0	1000.0	359999	13.478329	13.47818	-13.169377	2.3117905	2.7704632	0.10000002	11282.370383501053
91	20.5	7.36546	27.0	8.0	65.75	43.899742	138.0	30.0	7.4	5.0239425	20.0	2.0	112.1	117.97156	318.0	0.0	1000.0	1000.0	363999	13.424761	13.424662	-13.113898	2.3388424	2.7317057	0.10000002	11408.145364999771
92	10.0	6.1237245	19.0	3.0	52.0	33.608036	90.0	3.0	10.8	7.6393714	23.0	0.0	68.5	60.622192	163.0	0.0	1000.0	1000.0	367999	13.46693	13.466941	-13.158952	2.3635898	2.7710834	0.10000002	11533.734038114548
93	10.25	5.7608595	18.0	2.0	180.25	181.6678	487.0	18.0	11.2	7.7820306	24.0	2.0	181.4	158.4154	561.0	19.0	1000.0	1000.0	371999	13.550745	13.55071	-13.239431	2.3680952	2.7647114	0.10000002	11660.283782720566
94	20.25	4.2646804	25.0	16.0	122.75	69.86907	242.0	70.0	15.0	8.024961	26.0	1.0	115.3	129.84148	440.0	11.0	1000.0	1000.0	375999	13.512128	13.51231	-13.19892	2.3562398	2.7247124	0.10000002	11786.715005636215
95	10.25	5.2141633	18.0	5.0	63.5	42.511765	133.0	23.0	9.2	8.084553	25.0	2.0	138.6	174.50284	604.0	6.0	1000.0	1000.0	379999	13.483598	13.483632	-13.170187	2.3703063	2.7229805	0.10000002	11912.042237520218
96	4.75	2.2776084	7.0	2.0	119.75	91.69072	273.0	34.0	12.5	7.4866548	25.0	0.0	55.7	56.70106	173.0	0.0	1000.0	1000.0	383999	13.483345	13.48305	-13.171177	2.4548666	2.7677789	0.10000002	12038.13204240799
97	12.5	7.4330344	23.0	2.0	103.0	33.674915	151.0	61.0	12.7	8.025584	24.0	1.0	81.2	94.84281	265.0	0.0	1000.0	1000.0	387999	13.520007	13.520178	-13.206359	2.432676	2.7616854	0.10000002	12163.750718593597
98	14.5	9.861542	28.0	2.0	91.5	64.1658	181.0	0.0	6.3	5.254522	15.0	0.0	29.9	47.378162	165.0	0.0	1000.0	1000.0	391999	13.512889	13.512837	-13.197911	2.4037793	2.732599	0.10000002	12289.538124322891
99	14.25	6.1390147	24.0	7.0	145.5	109.87834	303.0	21.0	15.6	7.3511906	31.0	6.0	55.9	35.63832	121.0	10.0	1000.0	1000.0	395999	13.54372	13.543617	-13.229493	2.4654596	2.788375	0.10000002	12415.382286787033
100	4.0	2.0	6.0	2.0	225.5	138.2561	379.0	7.0	10.6	4.521062	19.0	5.0	121.7	114.42993	352.0	17.0	1000.0	1000.0	399999	13.593621	13.593427	-13.277366	2.4871352	2.782206	0.10000002	12540.211515188217
101	14.5	8.20061	23.0	4.0	188.75	80.73529	300.0	73.0	14.6	9.101648	29.0	0.0	54.6	56.5123	184.0	0.0	1000.0	1000.0	403999	13.615079	13.614878	-13.298406	2.5233614	2.751843	0.10000002	12665.916075229645
